Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
89950	1875.37	2067.92	1823.69	1635.54	1681.27	1193.11	1812.84	677.61	1560.03	1676.34	917.2	640.94	1659.54	1510.01	1136.43	1910.73	1831	1678.96	1333.46	1484.48
90050	1840.1	2094.26	1776.65	1601.77	1611.76	1225.36	1770.28	673.97	1513.09	1657.14	908.52	636.45	1612.25	1494.13	1124.51	1898.43	1802.74	1598.2	1300.63	1476.99
90150	1790.09	2011.03	1681.55	1601.53	1549.66	1181.45	1689.88	612.79	1466.79	1662.91	832.67	609.25	1593.38	1395.82	1051.46	1856.54	1631.91	1544.8	1187.94	1437.47
90250	1821.41	1959.91	1675.86	1534.78	1522.49	1121.43	1650.14	614.55	1463.28	1626.99	846.66	618.15	1512.26	1395.29	1040.08	1843.9	1732.8	1529.32	1135.34	1409.95
90350	1825.59	2002.31	1702.67	1595.83	1506.06	1181.85	1760.46	669.75	1538.55	1684.72	879.53	623.98	1531.37	1469.4	1073.49	1937.87	1863.18	1507.82	1176.1	1484.21
90450	1915.64	2100.29	1764.16	1630.06	1579.3	1234.1	1769.62	659.35	1638.75	1801.21	913.09	631.55	1637.99	1485.8	1103	1980.42	1868.4	1547.73	1211.3	1550.21
90550	1930.27	2130.15	1842.22	1637.92	1626.43	1341.22	1693.98	698.72	1674.54	1775.01	898.37	589.34	1652.79	1454	1085.01	1954.81	1844.54	1555.34	1210.87	1578.7
90650	1920.92	2035.7	1910.17	1525.13	1565.51	1243.09	1739.18	685.23	1653.91	1723.12	868.96	586.77	1642.56	1413.3	1008.22	1930.64	1874.78	1533.29	1241.3	1581.78
90750	1903.33	2050.56	1823.21	1473.56	1603.95	1234.29	1740.11	650.7	1627.65	1745.48	882.51	595.43	1638.9	1308.24	945.93	1967	1853.29	1575.24	1279.38	1545.64
90850	1897.36	2003.77	1765.7	1481.95	1646	1179.26	1672.13	616.37	1577.44	1707.95	843.68	580.87	1543.37	1360.04	947.79	1967	1788.18	1540.74	1231.49	1504.31
90950	1829.62	1894.68	1679.08	1480.59	1631.54	1144.94	1701.02	589.39	1610.18	1722.89	811.77	550.21	1546.7	1363.94	957.23	1978.09	1800.4	1529.23	1171.58	1412.47
91050	1876.06	1941.53	1712.02	1484.41	1672.18	1172.02	1751.72	586.22	1669.82	1712.59	839.05	561.32	1565.35	1373.61	968.35	1989.9	1873.73	1508.59	1211.85	1395.91
91150	1950.35	1957.63	1731.11	1531.46	1707.2	1184.37	1825.19	603.67	1671.92	1698.74	843.4	570.88	1637.26	1349.26	992.81	1984.35	1853.58	1546.24	1257.4	1454.59
91250	1934.41	2032.29	1710.31	1599.86	1708.32	1203.63	1881.73	608.1	1638.18	1759.59	832.66	561.65	1672.73	1373.77	1071.05	2038.71	1835.64	1565.39	1260.42	1508.31
91350	1910.19	2051.1	1799.26	1565.58	1713.4	1207.67	1857.76	630.23	1663.23	1789.28	794.79	562.54	1716.28	1440.23	1069.95	1983.01	1796.94	1563.35	1258.38	1529.43
91450	1910.33	2046.56	1804.93	1539.06	1664.28	1222.11	1850.17	617.49	1618.42	1770.03	780.6	565.32	1628.37	1403.83	970.06	1963.98	1840.07	1575.55	1194.87	1563.17
91550	1836.27	1981.99	1835.35	1574.41	1633.27	1241.37	1864.32	610.61	1572.4	1798.1	811.31	611.21	1651.5	1394.99	1012.32	1951.77	1839.43	1529.8	1196.07	1605.36
91650	1836.68	1980.99	1851.19	1552.57	1620.82	1138.66	1865.63	616.3	1601.76	1702.16	827.57	581.39	1614.45	1372.37	984.69	1971.81	1789.38	1526.38	1219.74	1594.26
91750	1889.61	2023.57	1797.56	1615.15	1641.36	1159.19	1808.11	609.98	1609.67	1708.71	799.97	565.15	1690.95	1381.8	953.63	2005.38	1851.04	1544.63	1216.24	1561.25
91850	1917.52	2063.83	1796	1625.41	1727.73	1258.92	1815.14	635.33	1630.89	1801.44	820.13	584.48	1686.2	1387.59	999.74	1956.61	1845.02	1536.53	1278.23	1586.62
91950	1813.13	1961.91	1682.19	1519.83	1668.06	1172.36	1766.21	574.41	1602.55	1734.87	770.91	600.23	1602.22	1369.56	1004.46	1869.77	1777.52	1512.65	1167.94	1538.35
92050	1792.2	1962.27	1733.96	1502.47	1610.2	1124.99	1736.25	570.81	1618.45	1657.77	787.23	629.77	1619.3	1397.54	1002.41	1905.84	1782.49	1552.48	1160.32	1505.33
92150	1689.05	1935.06	1607.8	1384.82	1460.58	1032.66	1629.58	545.28	1655.19	1580.24	818.33	524.03	1481.97	1306.1	937.2	1784.53	1713.6	1472.42	1100.15	1357.28
92250	1721.6	1937.73	1590.79	1370.14	1503.52	1100.84	1720.22	551.23	1589.01	1689.87	850.43	571.94	1506.01	1344.53	976.83	1830.96	1795.26	1455.99	1137.51	1413.52
92350	1689.74	1939.65	1582.21	1392.58	1512.32	1129.07	1715.8	527	1570.58	1636.3	830.25	632.64	1539.08	1368.26	937.59	1845.56	1821.89	1464.71	1137.48	1379
92450	1647.54	1862.52	1542.55	1420.83	1500.94	1042.68	1621.49	573.44	1527.9	1617.29	848.62	577.87	1547.66	1351.58	948.9	1850.6	1754.1	1534.8	1103.69	1352.73
92550	1656.92	1931.8	1676.37	1444.51	1552.29	1059.31	1660.96	603.51	1493.32	1679.01	844.51	585.81	1556.05	1385.64	952.92	1886.88	1767.3	1556.46	1162.97	1460.07
92650	1761.97	1926.83	1658.65	1534.51	1579.77	1122.56	1699.38	636.45	1619.3	1712.95	848.35	575.87	1580.34	1397.94	1002.49	1797.81	1742.3	1515.78	1225.65	1490.6
92750	1688.84	1855.49	1612.81	1515.33	1514.68	1071.86	1658.68	577.99	1579.52	1672.19	795.66	546.32	1510.85	1355.71	1001.2	1728.01	1691.42	1380.91	1190.86	1405.82
92850	1745.57	1964.32	1621.76	1561.71	1558.71	1189.1	1719.52	532.09	1601.04	1727.87	803.08	543.5	1519.64	1381.79	1021.27	1748.95	1750.37	1357.05	1130.51	1427.54
92950	1712.92	1843.9	1522.78	1513.21	1472.56	1185.1	1702.92	544.75	1507.76	1614.23	785.48	542.9	1526.42	1345.52	965.57	1757.37	1723.72	1347.27	1082.53	1459.37
93050	1761.37	1966.58	1641.69	1613	1608.89	1183.4	1754.05	547.18	1487.71	1661.08	817.67	593.61	1575.13	1491.07	992.72	1847.33	1751.13	1357.9	1160.67	1509.64
93150	1834.46	1967.07	1681.7	1591.68	1602.06	1098.51	1794.07	547	1504.97	1699.24	778.08	577.77	1557.67	1423.03	986.72	1904.59	1782	1426.74	1207.53	1454.83
93250	1820.43	1974.63	1708	1563.19	1669.59	1164.93	1824.93	550.45	1489.77	1733.55	760.88	560.81	1593.54	1350.85	926.55	2004.7	1724.01	1479.52	1194.66	1503.84
93350	1893.65	2098.35	1751.66	1586.25	1794.68	1253.5	1808.48	574.18	1551.01	1792.44	815.93	598.94	1648.64	1399.63	990.28	2082.67	1868.33	1489.09	1239.75	1644.87
93450	1892.86	2022.28	1665.16	1520.22	1728.05	1148.3	1688.86	529.02	1493.62	1751.33	765.28	588.33	1516.39	1373.24	973.22	1992.95	1823.06	1478.22	1167.44	1561.61
93550	1873.78	1968.78	1549.87	1507.51	1634.9	1109.07	1685.27	528.53	1497.33	1736.29	824.81	574.4	1550.38	1317.62	944.87	1935.06	1772.63	1458.83	1162.11	1496.83
93650	1794.65	1873.15	1587.29	1490.4	1605.16	1089.58	1656.67	551.94	1526.64	1773.05	774.73	488.64	1584.37	1248.66	922.33	1968.27	1781.38	1445.58	1111.56	1483.33
93750	1772.7	1906.13	1658.28	1576.76	1578.49	1096.84	1660.85	543.03	1509.81	1768	740.64	516.21	1545.46	1280.71	944.13	2035.53	1833.32	1389.01	1087.63	1450.56
93850	1873.49	2021.21	1704.64	1663.83	1688.01	1188.51	1815.35	542.35	1667.27	1855.06	770.29	553.36	1632.21	1389.07	937.97	2070.55	1881.05	1437.31	1143.34	1526.91
93950	1837.18	2096.5	1648.58	1612.05	1709.48	1171.91	1847.71	558.29	1710.02	1850.41	831.95	546.51	1703.38	1422.48	929.21	1974.39	1890.47	1468.57	1185.86	1563.23
94050	1920.87	2219.98	1846.53	1713.17	1680.52	1225.46	1857.76	560.99	1769.98	1857.46	864.18	594.57	1780.53	1449.59	1023.36	2100.27	2022.07	1566.7	1250.6	1735.6
94150	2029.51	2226.95	2011.37	1825.87	1806.91	1279.83	1982.42	620.52	1825.55	1993.24	901.5	630.32	1827.39	1453.71	1063.24	2229.88	2119.37	1709.8	1307.02	1728.9
94250	1950.03	2106.35	1899.1	1686.25	1698.07	1233.49	1887.61	580.05	1713.58	1909.87	838.54	561.29	1693.12	1387.28	1075.66	2145.08	1973.51	1632.25	1243.18	1634.67
94350	1882.89	2068.2	1809.84	1545.51	1608.81	1173.84	1771.84	578.87	1608.7	1802.3	792.4	503.64	1597.7	1366.61	981.5	2028.4	1867.21	1543.68	1190.92	1615.49
94450	1636.1	1877.54	1621.02	1457.47	1516.81	1151.07	1612.35	514.41	1461.58	1703.56	695.91	447	1460.43	1242.25	829.61	1910.88	1686.7	1369.44	1134.36	1437.12
94550	1600.24	1847.99	1570.24	1398.19	1425	1110.95	1657.02	463.88	1401.3	1639.76	693.3	492.3	1458.86	1270.7	819.09	1793.57	1614.69	1329.34	1133.98	1400.88
94650	1510.54	1727.19	1519.68	1352.13	1365.38	1000.36	1627.62	452.92	1319.84	1445.49	653.55	524.4	1357.1	1205.28	804.25	1666.48	1548.93	1257.84	1026.34	1292.83
94750	1515.49	1711.45	1527.01	1323.14	1406.22	953.33	1579.57	480.06	1320.51	1439.15	667.63	495.2	1330.85	1146.68	788.23	1683.34	1545.46	1325.3	962.33	1284.78
94850	1589.27	1731.87	1587.34	1468.76	1513.59	1040.57	1650.26	533.22	1440.59	1569.89	681.38	507.26	1418.03	1221.33	841.8	1816.86	1621.92	1357.06	1076.98	1419.18
94950	1663.71	1751.35	1535.01	1480.01	1429.26	1001.28	1671.9	550.94	1498.1	1517.75	716.63	486.81	1417.11	1239.87	879.42	1840.09	1687.3	1357.31	1100.75	1442.29
95050	1680.58	1826.12	1508.31	1506.21	1562.42	1064.6	1745.43	557.12	1481.45	1545.51	728.59	474.28	1430.92	1256.12	882.4	1844.69	1694.16	1424.46	1075.63	1453.61
95150	1642.19	1763.06	1492.47	1443.74	1553.25	1097.36	1681.19	527.72	1459.74	1512.12	712.32	474.96	1448.29	1296.44	848.64	1753.12	1591.54	1379.12	1033.41	1379.77
95250	1738.73	1824.45	1580.73	1422.13	1561.89	1109.67	1673.81	544.38	1532.91	1558.01	726.96	493.27	1508.2	1297.28	896.19	1793.43	1642.24	1375.82	1067.98	1418.24
95350	1674.62	1827.92	1554.59	1445.25	1557.5	1043.54	1660.34	532.55	1455.43	1578.9	742.36	507.6	1481.67	1294.93	907.4	1869.94	1652.89	1390.2	1053.3	1363.69
95450	1620.91	1941.13	1599.54	1442.96	1487.54	1081.8	1632.51	501.67	1500.01	1612.35	739.96	514.93	1501.05	1360.57	920.69	1936.77	1721.82	1386.21	1071.63	1303.52
95550	1592.79	1914.56	1588.75	1436.57	1461.77	1073.1	1618.69	482.36	1426.04	1648.18	717.71	543.08	1501.65	1317.41	894.99	1895.49	1691.71	1360.29	1055.54	1375.98
95650	1534.82	1826.55	1554.19	1405.33	1449.54	969.63	1655.96	484.17	1397.1	1511.5	693	566.37	1434.66	1282.12	907.3	1839.56	1616.14	1393.23	1063.24	1352.46
95750	1627.35	1905.96	1576.12	1481.14	1482.11	1071.55	1705	536.13	1448.51	1638.36	711.08	612.16	1426.75	1378.35	936.93	1940.2	1669.75	1533.23	1151.48	1397.25
95850	1683.48	1865.46	1537.52	1468.53	1447.4	1020.32	1644.53	531.4	1384.64	1636.85	721.87	609.02	1462.31	1355.48	962.73	1864.57	1697.15	1541.59	1268.32	1415.95
95950	1684.66	1857.52	1599.78	1440.2	1434.56	1016.77	1513.46	550.69	1376.73	1617.43	747.14	593.36	1451.15	1338.32	1016.1	1725.8	1637.67	1541.01	1224.83	1398.44
96050	1635.86	1891.21	1592.77	1475.05	1460.6	1070.42	1503.2	577.59	1396.62	1582.87	793.69	550.66	1462.95	1331.7	939.55	1804.44	1567.38	1514.75	1169.79	1326.76
96150	1756	1937.49	1619.84	1513.25	1459.67	1143.77	1557.74	597.23	1365.66	1655.03	808.14	537.82	1539.75	1287.1	979.4	1837.83	1606.49	1528.95	1195.76	1292.17
96250	1826.44	1999.43	1701.74	1569.16	1527.28	1187.15	1644.94	606.51	1448.1	1742.72	855.71	524.17	1597.12	1289.03	1006.44	1919.67	1715.82	1558.83	1249.82	1437.56
96350	1813.72	2059.47	1684.76	1582.97	1561.49	1201.63	1710.45	631.08	1506.1	1680.72	892.89	573.37	1619.55	1436.59	978.03	1865.16	1787.29	1517.43	1337.66	1484.95
96450	1735.83	2122.98	1633.86	1592.56	1625.89	1298.89	1703.11	617.71	1462.48	1711.79	903.51	589.18	1566.31	1428.2	1040.07	1870.49	1777.08	1458.71	1257.89	1461.12
96550	1614.04	1851.92	1509.23	1447.88	1483.82	1155.64	1543.31	560.94	1379.83	1629.91	804.57	534.57	1420.87	1338.27	1018.44	1733.18	1564.75	1377.69	1125.14	1360.72
96650	1599.25	1846.41	1583.83	1557.99	1502.44	1180.94	1538.7	575.64	1419.71	1696.69	831.39	562.65	1471.29	1379.16	1009.32	1788.31	1574.28	1445.3	1180.26	1393.76
96750	1600.06	1869.79	1606.4	1475.85	1498.18	1205.01	1616.53	568.44	1413.07	1713.67	814.24	561.06	1502.47	1347.47	997.18	1808.21	1535.72	1435.92	1210.04	1329.56
96850	1609.14	1826.51	1646.34	1453.03	1482.14	1178.07	1557.76	580.92	1455.21	1586.92	815.42	542.57	1433.58	1321.85	1038.78	1747.52	1522.25	1464.65	1206.78	1320.44
96950	1582.26	1793.68	1635.15	1416.71	1498.11	1189.96	1479.39	598.78	1417.24	1538.87	845.21	578.07	1342.05	1354.42	1035.49	1703.84	1518.01	1447.83	1258	1324.75
97050	1587.68	1845.49	1591.36	1395.7	1507.64	1214.49	1470.24	610.48	1363.59	1544.82	844.38	591.16	1482.95	1407.15	1078.64	1685.36	1579.45	1570.38	1237.25	1334.87
97150	1653.49	1815.82	1664.01	1474.09	1555.52	1250	1510.71	652.37	1353.77	1550.94	875.64	633.36	1457.39	1373.29	1097.91	1690.81	1619.9	1650.83	1291.32	1243.18
97250	1607.34	1725.07	1763.77	1448.69	1551.83	1241.87	1582.64	694.87	1394.8	1550.19	903.62	653.6	1419.18	1348.92	1141.12	1702.16	1668.22	1657.07	1268	1288.29
97350	1628.83	1817.69	1784.48	1450.84	1577.52	1280.14	1632.5	681.05	1414.15	1629.21	867.62	664.12	1457.45	1393.34	1169.95	1747.41	1715.05	1691.11	1219.15	1374.63
97450	1555.67	1883.29	1661.45	1349.61	1540.21	1238.89	1582.93	667.51	1343.55	1507.55	847.93	684.95	1425.92	1362.54	1096.17	1687.45	1611.77	1607.16	1190.78	1331.13
97550	1523.26	1782.07	1682.35	1289.81	1434.04	1196.04	1465.39	607.24	1322.31	1477.7	843.95	659.91	1367.98	1320.2	1094	1646.1	1503.37	1635.18	1224.51	1327.66
97650	1483.6	1804.57	1698.84	1318.43	1376.38	1216.79	1440.81	608.97	1312.42	1525.44	865.02	649.62	1318.88	1388.35	1077.79	1714.33	1464.65	1698.61	1265.95	1288.87
97750	1596.54	1814.87	1613.42	1298.92	1372.1	1215.82	1441.45	612.13	1294.47	1461.23	873.07	654.79	1327.75	1360.52	1113.66	1712.99	1419.03	1670.63	1246.19	1228.68
97850	1562.1	1818.51	1650.53	1296.71	1438.12	1206.52	1461.21	627.42	1290.21	1474.15	904.15	674.59	1363.65	1375.84	1209.71	1762.16	1464.66	1606.23	1260.76	1233.8
97950	1527.65	1918.58	1630.3	1215.22	1377.51	1184.3	1442.35	666.68	1320.3	1503.21	928.11	660.41	1300.08	1441.47	1191.02	1797.58	1473.58	1597.36	1280	1204.2
98050	1684.16	2033.23	1705.78	1287.95	1456.33	1291.12	1519.2	737.98	1360.74	1536.16	994.97	637.71	1315.95	1536.8	1268.02	1845.41	1531.45	1672.61	1374.65	1280.36
98150	1674.77	2014.57	1757.71	1347.17	1436.28	1358.57	1514.74	798.69	1406.29	1536.53	1002.69	696.22	1367.05	1562.22	1362.63	1848.48	1570.53	1690.7	1431.13	1363.52
98250	1701.51	2198.87	1922.7	1368.8	1480.43	1328.54	1523.84	880.91	1442.2	1584.62	1083.41	820.42	1370.56	1611.99	1413.17	1806.2	1734.36	1771.3	1542.14	1386.54
98350	1720.44	2383.38	1969.97	1502.99	1546.46	1446.7	1618.01	945.76	1504.39	1633.9	1291.56	872.97	1446.96	1716.41	1513.11	1755.31	1834.02	1981.28	1604.17	1495.74
98450	1821.13	2443.86	2228.19	1585.21	1578.38	1617.58	1672.32	1031.4	1557.39	1679.99	1368.21	894.09	1561.36	1791.03	1593.42	1916.81	1918.28	2069.11	1729.48	1488.1
98550	1901.51	2551.94	2384.92	1694.51	1677.91	1685.88	1741.83	1169	1615.78	1767.86	1444.33	966.54	1714.77	1926.98	1731.17	2018.49	1982.11	2204.82	1877.04	1576.45
98650	1887.48	2560.88	2327.18	1679.39	1697.8	1704.01	1719.02	1231.34	1545.47	1800.82	1553.1	981.78	1804.46	1923.19	1796.3	1978.79	1854.55	2252.68	1869.89	1536.05
98750	1844.16	2601.26	2443.55	1627.87	1704.77	1789.84	1652.2	1283.25	1586.29	1807.68	1634.66	1016.9	1769.64	1994.9	1924.4	2017.44	1856.16	2260.3	1966.5	1517.53
98850	1830.77	2678.62	2472.11	1575.61	1701.36	1918.27	1632.47	1379.77	1554.49	1866.64	1701.82	1072.69	1730.86	2066.57	1932.43	2042.11	1831.13	2305.77	2046.99	1507.14
98950	1820	2666.23	2496.48	1543.94	1668.87	1980.09	1733.37	1422.72	1545.13	1804.43	1733.9	1152.08	1651.76	2078.01	1950.3	1995.92	1779.37	2361.68	2012.62	1467.43
99050	1782.5	2696.9	2492.74	1567.39	1699.79	2030.47	1737.3	1498.22	1580.58	1741.53	1691.53	1138.9	1681.99	2055.12	1930.6	1957.57	1821.25	2349.34	2011.13	1476.43
99150	1754.12	2611.1	2289.96	1516.47	1587.73	1974.64	1692.14	1414.31	1472.86	1668.62	1589.34	1169.88	1490.11	1927.06	1917.17	1875.09	1719.23	2235.35	1893.42	1410.87
99250	1701.45	2491.27	2244.43	1415.49	1566.07	1954.36	1678.63	1395.49	1461.71	1689.17	1612.96	1098.11	1411.19	1911.95	1935.98	1795.91	1661.23	2134.03	1868.97	1390.45
99350	1722.09	2537.29	2265.62	1450.36	1645.73	2025.49	1713.06	1370.74	1553.87	1728.92	1627.11	1059.45	1462.44	1993.68	1976.49	1803.06	1692.37	2276.48	1909.05	1347.61
99450	1862.67	2641.26	2300.39	1490.64	1665.27	2187.09	1767.69	1443	1589.26	1794.6	1672.94	1135.12	1567.43	2091.27	2049.39	1947.38	1793.95	2448.76	1995.58	1523.04
99550	1845.96	2816.69	2403.24	1565.15	1742.51	2193.02	1862.67	1425.09	1669.79	1807.19	1739.59	1211.38	1645.35	2135.45	2098.68	2069.6	1801.31	2510.48	2045.3	1546.53
99650	1770.56	2733.29	2354.1	1513.77	1687.13	2065.87	1778.59	1388.18	1575.1	1674.32	1737.19	1194.55	1605.45	1995.05	2066.44	1933.93	1715.36	2496.34	2012.51	1507.1
99750	1720.53	2649.18	2404.18	1520.57	1640.07	2086.1	1805.77	1420.1	1538.33	1720.92	1735.58	1225.93	1593.07	2024.52	2067.53	1967.4	1711.34	2365.1	1978.29	1451.46
99850	1680.36	2569.21	2307.74	1462.92	1506.69	1993.9	1703.19	1319.29	1528.76	1683.49	1680.06	1142.62	1591.33	1923.39	2015.68	1922.71	1696.13	2277.6	1802.72	1410.4
99950	1666.91	2490.58	2289.65	1412.5	1419.88	1923.82	1730.25	1261.38	1452.15	1640.98	1564.68	971.64	1591.56	1897.15	1939.9	1866.85	1600.08	2224.72	1825.59	1457.45
100050	1652.42	2442.53	2300.45	1463.09	1508.04	1847.91	1770.47	1236.98	1423.47	1646.86	1607.49	1040.24	1549.14	1916.08	1892.71	1874.07	1669.19	2216.78	1834.95	1410.77
100150	1564.72	2440.73	2136.08	1417.35	1524.71	1848.37	1664.61	1185.97	1458.41	1653.57	1509.17	1018.43	1543.95	1864.03	1779.36	1800.16	1647.44	2097.33	1759.6	1353.67
100250	1585.94	2477.47	2172.38	1396.96	1470.38	1905.17	1660.05	1165.96	1445.33	1692.94	1457.55	909.96	1573.62	1875.13	1716.91	1824.77	1584.22	2172.46	1789.56	1427.81
100350	1760.79	2676.23	2307.87	1484.67	1576.64	1918.33	1713.58	1199.52	1524.9	1710.58	1491.75	919.03	1562.8	1927.71	1757.22	1929.72	1700.44	2266.75	1888.43	1532
100450	1881.97	2752.6	2372.9	1605.56	1663.28	1906.78	1755.6	1249.81	1604.45	1763.72	1545.38	966.05	1648.79	1879.82	1781.61	2034.28	1742.65	2314.67	1945.02	1573.7
100550	1966.38	2851.28	2441.05	1704.3	1712.34	2047.12	1810.13	1273.98	1649.62	1872.77	1575.57	998.83	1741.28	2035.3	1862.58	2148.44	1829.73	2471.66	2116.92	1667.99
100650	2035.87	3049.67	2593.63	1716.64	1708.04	2303.6	1843.52	1457.99	1641.76	1849.11	1794.13	1228.61	1765.77	2173.17	2099.82	2208.22	1928.75	2696.15	2318.97	1688.57
100750	1955.54	2996.86	2579.12	1625.92	1673.95	2419.18	1773.51	1574.84	1676.07	1716.54	1939.05	1434.95	1635.15	2196.83	2256.19	2110.83	1875.48	2717.36	2387.34	1542.78
100850	1852.2	3047.82	2615.27	1599.88	1674.97	2392.74	1733.26	1544.96	1621.81	1753.28	1942.76	1541.42	1569.24	2197.16	2228.42	2073.62	1926.22	2786.59	2354.57	1514.62
100950	1865.39	3028.14	2500.44	1599.25	1656.56	2349.34	1760.2	1614.47	1565.4	1767.34	1953.64	1570.39	1526.65	2163.88	2107.76	2006.78	1872.68	2748.46	2319.21	1545.52
101050	1701.61	2706.57	2309.05	1420.02	1538.96	2277.82	1633.92	1544.58	1442.89	1615.72	1812.2	1506.72	1463.34	1972.88	2043.14	1799.45	1715.08	2600.2	2249.1	1423.54
101150	1705.1	2748.09	2425.05	1428.74	1520.98	2321.5	1654.62	1555.84	1517.34	1649.58	1880.61	1558.6	1450.07	2065.4	2185.93	1817.79	1734.53	2715.37	2306.27	1482.17
101250	1733.86	2910.04	2589.81	1493.08	1615.73	2513.7	1687.5	1717.98	1589.9	1721.41	2178.74	1707.38	1538.66	2341.78	2417.23	1905.05	1823.17	2969.76	2503.6	1568.56
101350	1930.57	3123.03	2754.01	1545.41	1740.13	2801.51	1906.2	1926.13	1701.29	1793.68	2273.82	1858.85	1783.94	2547.03	2690.85	2091.81	1908.74	3190.22	2749.72	1593.48
101450	1955.99	3006.02	2824.14	1510.81	1643.67	2740.99	1890.32	1888.81	1726.62	1797.14	2274.57	1849.43	1684.56	2445.02	2735.78	2078.17	1847.72	3136.39	2715.54	1579.54
101550	1992.93	3080.65	2854.1	1614.58	1718.58	2744	1907.72	1868.67	1803.49	1859.65	2296.82	1719.84	1753.79	2464.82	2687.78	2058.47	1877.57	3125.93	2690.15	1550.33
101650	2045.07	3128.71	2774.82	1660.97	1830.69	2626.81	1994.15	1754.72	1759.87	1914.34	2237.04	1508.12	1781.71	2557.65	2563.88	2156.71	1948.35	3099.72	2595.25	1678.1
101750	2016.76	3067.33	2707.09	1642.64	1815.95	2570.64	1910.28	1722.93	1808.17	1867.09	2214.84	1492.13	1830.33	2485.36	2492.62	2158.42	1908.16	3109.47	2558.99	1731.18
101850	1937.27	3034.23	2768.24	1558.85	1754.13	2453.61	1817.92	1640.06	1756.98	1789.49	2091.99	1485.09	1725.57	2319.57	2460.54	2071.62	1836.29	2966.35	2519.13	1633.64
101950	1896.49	2889.11	2759.12	1491	1606.99	2373.26	1752.88	1632.59	1635.62	1718.55	1984.37	1468.76	1618.85	2235.37	2386.28	2000.91	1738.14	2763.86	2367.56	1530.25
102050	1872.14	2916.85	2756.57	1553.71	1591.8	2354.82	1759.02	1671.35	1605.04	1732.38	2036.79	1454.41	1592.23	2360.77	2428.5	1998.34	1759.39	2743.54	2388.17	1611.6
102150	1904.2	3030.13	2686.47	1558.85	1638.86	2391.12	1812.98	1703.35	1627.36	1809.57	2099.87	1456.09	1623.11	2420.88	2474.87	2003.49	1803.87	2844.43	2466.98	1610.79
102250	1937.98	3088.22	2734.17	1565.3	1643.69	2388.83	1825.98	1730.74	1645.05	1870.67	2105.06	1540.76	1652.19	2268.28	2467.98	2035.04	1838.95	2980.3	2461.2	1481.66
102350	1981.88	3200.43	2909.26	1697.74	1689.41	2488.89	1942.87	1774.69	1652.31	1983.51	2129.12	1503.48	1660.22	2413.64	2554.22	2137.93	1947.3	3161.5	2570.83	1548.72
102450	1985.1	3147.96	2878.85	1654.15	1674.52	2383.55	1908.33	1736.92	1591.22	1950.82	2089.8	1469.91	1679.88	2400.97	2528.87	2171.44	1993.14	3104.49	2518.39	1604.17
102550	1981.15	3174.95	2764.96	1737.24	1649.04	2396.86	1867.94	1743.67	1611.07	1953.29	2152.88	1529.91	1728.15	2474.61	2487.37	2114.71	2026.35	3094.84	2564.31	1702.46
102650	1820	3026.25	2636.03	1706.69	1491.39	2234.41	1778.62	1626.67	1554.18	1761.39	2010.24	1449.91	1619.06	2393.53	2360.14	1961.83	1878.69	2829.37	2478.35	1567.18
102750	1853.54	2984.41	2682.36	1620.45	1619.43	2245.6	1777.82	1616.09	1613.12	1730.83	1996.4	1493.35	1669.37	2360.17	2381.66	1912.46	1846.93	2819.8	2429.63	1564
102850	1842.12	3061.41	2636.07	1594.68	1726.22	2279.93	1811.43	1596.11	1674.86	1761.66	2056.38	1444.03	1777.49	2442.8	2386.72	1984.96	1826.28	2890.88	2465.64	1607.37
102950	1836.19	2886.44	2659.35	1600.41	1661.2	2316.03	1794.31	1571.79	1639.51	1774.88	1977.94	1380.16	1799.63	2437.78	2280.98	2011.68	1831.65	2832.97	2334.57	1524.22
103050	1835.8	2808.81	2550.34	1572.99	1653.14	2301.8	1799.16	1492	1616.77	1832.45	1914.14	1319.43	1800.55	2293.35	2219.27	1965.31	1852.04	2691.25	2237.27	1562.1
103150	1839.29	2856.78	2503.12	1562.06	1684.34	2182.37	1849.99	1444.98	1645.19	1792.16	1891.92	1243.5	1727	2160.22	2172.65	1956.8	1858.27	2651.43	2160.36	1554.85
103250	1833.9	2774.2	2393.08	1609.87	1658.87	2135.86	1781.19	1430.59	1572	1762.29	1802.29	1209.23	1766.48	2211.73	2130.7	1972.68	1857.2	2587.39	2086.56	1449.31
103350	1782.08	2714.1	2405.57	1598.48	1622.5	2095.8	1793.94	1379.59	1597.32	1857.43	1755.5	1195.89	1770.99	2270.82	2037.8	1936.3	1848.66	2523.34	2077.26	1413.51
103450	1730.91	2727	2378.37	1543.64	1573.32	2106.96	1757.13	1325.13	1614.69	1814.71	1697.09	1192.4	1674.8	2215.19	1996.49	1929.49	1816.05	2419.29	2034.39	1428.26
103550	1676.57	2639.67	2314.81	1489.39	1517.31	2063.61	1793.88	1309.34	1607.42	1759.1	1607.83	1195.69	1575.6	2041.39	1864.87	1905.18	1734.36	2347.42	1904.55	1426.75
