Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
47750	17204.23	19910.02	22143.59	19460.32	19605.72	21878.19	18559.27	27945.23	15083.89	16298.27	15823.3	17384.16	15980.42	17291.64	22458.74	20358.25	20287.22	21062.24	19237.6	14740.03
47850	17784.74	20608.65	23984.25	20453.33	20383.5	23215.31	19042.91	31004.8	15800.5	17140.43	17055.44	19045.96	16704.44	17957.48	24770.64	21222.22	21045.19	22412.87	21844.91	14855.56
47950	18555.76	21720.86	24820.85	21773.8	21691.03	24147.36	20180.61	31662.85	16855.38	18269.02	17860.59	19160.95	17982.35	19011.32	25457.56	22484.84	22282.65	23333.72	22836.64	15804.63
48050	18243.3	21085.28	24306.74	21122.27	21481.21	23239	20025.5	30080.54	16711.93	18159.24	17171.39	17799.43	17919.99	18654.57	24372.62	22354.15	22204.37	22985.67	21877.01	15314.6
48150	17906.18	20615.13	23489.42	21046.9	21381.19	23344.38	19750.35	28558.27	16521.5	17829.62	16845.29	16800.61	17723.33	18337.29	23564.19	21920.64	22029.57	22182.1	21089.68	15180.61
48250	17197.77	20274.03	22048.18	20186.84	20939.81	22701.44	18697.28	26456.21	15957.14	17178	16233.18	15662.48	17660.25	18354.92	21872.61	20875.68	21180.53	20976.63	20026.02	14887.92
48350	16872.33	19879.13	21159.08	20056.56	20419.06	22145.87	18222.95	26027.64	15631.49	16679.41	15572.63	14773.57	17711.71	17829.81	21079.49	20501.74	20683.14	20043.54	19187.73	14486.15
48450	16802.79	19566.3	20804.71	19730.14	20030.37	21614.15	18437.61	25802.26	15410.04	16658.3	15234.93	14385.09	17122.43	17339.08	20897.48	20444.98	20820.49	19830.24	18725.34	14411.59
48550	18169.49	20963.9	22225.05	21217.17	21381.81	23139.21	19850.35	27265.91	16740.16	18241.09	16077.15	15183.99	18422.03	18436.25	21994.55	21936.75	22183.43	21255.55	20006.53	15543.81
48650	18013.17	20258.55	21953.56	20754.27	20889.97	22394.02	19574.06	26895.38	16383.1	18051.42	15617.42	15090.1	18072.38	17840.2	21615.06	21735.16	21940.59	20871.32	19897.48	15401.7
48750	18207.9	19979.35	22097.1	20919.92	21107.62	22452.21	19666.62	26746.75	16020.28	17782.5	15090.98	14836.7	18063.85	17436.36	21130.26	22095.5	21795.35	20591.45	19492.27	15628.99
48850	18120.07	19797.31	21938.25	21055.12	20747.71	22013.48	19545	26311.13	15773.65	17608.69	14842.4	14396.64	17365.55	17278.3	20190.73	21398	21241.37	20413.36	18921.99	15738.26
48950	17981.7	19365.27	21174.82	21114.74	20539.03	21652.29	19491.44	26047.9	15635.94	17210.18	14265.26	13619.02	16834.03	16900.98	19433.23	20978.68	20762.63	20077.99	18432.64	15609.27
49050	17792.96	19378.74	21266.03	20731.53	20522.8	21491.7	19301.69	25867.04	15521.71	16898.71	14087.82	13554.7	16844.72	16567.21	19591.68	21108.25	20586.53	20047.28	18190.73	15218.32
49150	18251.49	19884.2	21919.61	21079.53	20904.16	21893.83	19548.68	26320.49	15724.31	17195.24	14763.74	14020.95	16986.98	16725.8	20080.68	21371.95	21099.19	20650.65	19059.58	15563.28
49250	17601.38	19362.88	21769.57	20173.59	20320.92	21108.13	19086.66	25688.42	15460.36	16883.44	14670.18	14272.01	16391.86	16399.62	20110.35	21037.57	20835.66	20344.39	18827.71	15083.79
49350	18215.28	20082.27	22268.69	20703.84	21103.67	22035.69	19575.35	26363.76	16278.94	17465.32	15102.87	14819.91	17075.47	17248.05	21018.41	21632.36	21394.7	20652.21	19018.02	15524.41
49450	17969.97	19972.21	22020.37	20325.75	20876.85	21855.42	19393.38	25859.09	16330.67	17191.57	15141.48	14958.48	16702.97	17015.52	20637.7	21304.38	21217.13	20551.62	19279.05	15428.77
49550	18241.04	20096.13	22173.95	20394.1	21121.21	22571.25	19892.81	26241.28	16484.58	17717.79	15260.11	15252.3	17023.71	17231.9	21042.1	21647.48	21593.08	20638.45	19328.54	15863.14
49650	18592.41	20402.46	22474.5	20792.53	21181.42	22804.45	20080.98	26762.4	16674.74	17999.34	15647.82	15655.62	17317.85	17549.06	21474.92	22204.45	22003.11	21335.28	19575.02	15947.74
49750	18365.31	19768.48	22379.07	20586	20705.46	22252.95	19708.94	26743.99	16218.43	17857.87	15136.11	15488.09	17164.4	17035.01	20986.74	21802.65	21490.37	20954.02	19560.9	15432.31
49850	19667.19	21462.73	23775.78	22188.13	22628.96	24175.31	21208.26	28750.74	17381.73	19085.94	16620.81	16549.32	18654.08	18773.57	22862.09	22999.81	22918.23	22875.47	21027.89	16546.59
49950	18319.8	20653.55	22493.09	20872.59	21336.47	23202.7	20025.6	27491.94	16279.67	17698.05	16152.72	15840.09	18103.64	18353.17	22337.09	21828.44	21822.02	21620.43	20206.47	15536.33
50050	17339.5	20080.17	21748.16	20147.1	20532.01	22763.89	19223.48	26457.49	15786.28	16989.06	15540.42	15510.29	17677.83	17960.24	21682.72	21008.47	20899.34	21055.92	19596.98	14718.78
50150	16651.79	19629.36	21907.46	19490.78	20092.58	21704.23	18672.06	25975.22	15621.3	16857.48	15690.91	15378.39	16758.39	17630.64	21324.01	20580.76	20676.72	20863.68	19435.67	13991.19
50250	17447.24	20008.35	22598.36	20254.12	21051.37	22566.33	19035.72	26622.43	15949.61	17234.94	15917.94	15311.58	17236.31	17868.64	21478.65	20936.54	21097.17	21031.39	19843.72	14382.65
50350	17371.75	19810.16	22417.87	20033.25	20554.68	22072.02	19068.84	25978.95	15809.66	16850.46	15958.33	15326.5	17171.59	17790.45	21842.68	20588.3	20860.75	21015.33	19916.67	14324.9
50450	18064	21113.96	22442.38	20966.38	21324.48	23264.03	19908.44	27403.33	16543.6	17577.63	16876.86	15826.18	18242.56	18899.63	22516.65	21134.31	21280.04	21623.27	20338.3	15232.7
50550	16951.43	19353.89	20360.48	19022.42	19358.53	21258.19	18343.65	25167.44	15097.25	16109.26	15338.36	14406.43	16970.24	17040.98	20275.9	19241.27	19471.97	19900.92	18678.98	14243.82
50650	16410.07	19122.13	19437.59	18145.63	18143.79	20193.51	16844.01	24074.17	14368.17	15189.06	14944.97	13635.69	16362.16	16656.64	19371.12	18474.47	18551.68	19241.73	18063.48	13984.26
50750	16484.37	19473.48	19729.54	18287.69	18194.99	20917.49	17133.05	24860.93	14670.37	15273.9	15243.47	14085.46	16768.8	17348.69	20491.4	18996.05	18994.3	19406.3	18435.59	14128.87
50850	16646.99	19530.69	20212.9	18440.49	18732.73	20728.31	17862.21	25571.66	14760.35	15599.66	15372.94	14417.98	17080.25	17463.67	21016.15	19189.48	19182.17	19664.69	18771.96	14112.97
50950	17442.44	20151.28	21220.61	19559.34	19783.66	21311.14	18810.41	26808.16	15222.26	16435.94	15865.53	15170.46	17400.58	17925	21750.81	19853.69	20189.51	20936.09	19819.69	14774.99
51050	17740.23	21026.16	21920.9	20253.7	20266.8	22529.25	19430.92	27871.87	15905.04	16916.39	16488.87	15480.97	17926.27	18482.92	22543.44	20637.54	21019.88	21480.64	20223.1	15211.88
51150	17627.81	20811.53	21930.08	19904.24	20145.35	22514.27	19182.29	27687.72	15728.74	16857.34	16660.71	15787.01	17465.06	18464.19	22369.9	20537.29	20819.79	21388.33	20190.79	15078.45
51250	17855.5	21003.67	22356.77	20761.33	21166.66	23318.29	19832.47	28648.5	16002.5	17409.91	17039.03	16009.76	17957.22	18883.15	22965.36	21249.45	21414.11	21378.41	20571.92	15460.15
51350	17099.57	19978.97	22207.02	19704.33	19832.9	22190.87	18949.25	27437.81	15486.5	16759.38	16299.2	15753.43	17075.5	17832.45	22103.67	20574.28	20607.4	20782.17	19696.52	14731.16
51450	17753.43	20976.6	22730.14	20776.22	20756.41	23285.32	19534.44	28630.56	15829.05	17533.53	16907.9	16042.52	17920.7	18598.37	22797.21	21554.31	21173.96	21168.3	20525.24	15396
51550	17854.17	20941.03	22739.03	20509.73	20526.06	22972.03	19310.93	28583.11	15874.82	17751.74	17072.38	15985.84	17841.37	18390.01	22967.19	21679.4	21206.65	21148.29	20459.87	15335.22
51650	18332.57	21114.36	23034.35	21332.88	21384.21	23361.78	19696.58	29426.7	16546.5	18286.6	17269.57	16221.48	18112.19	18387.3	23261.55	22186.76	21758.52	21651.69	20816.73	15519.75
51750	18415.7	21154.49	23308.67	21295.49	21354.13	23519.61	20025.91	29425.7	16730.64	18279.59	17501.99	16681.44	18118.9	18179.02	23502.43	22207.5	21751.29	22277.26	21521.66	15660.88
51850	19491.96	22253.19	24061.96	22513.22	22662.52	25204.62	20758.73	30748	17517.08	19120.19	18468.92	17265.28	19227.79	19379.84	24728.56	23389.35	22927.51	23077.87	22270.96	16571.76
51950	18591.42	21096.62	22880.35	21136.79	21164.03	24059.38	19763.54	29425.08	16601.58	18068.15	17352.16	16118.44	18148.18	18244.78	23300.77	21857.92	21732.54	21711.52	21115.82	15737.76
52050	18240.11	20999.8	22887.85	20812.87	21052.55	23745	19654.45	29139.98	16636.2	18058.29	17236.14	16143.24	18172.63	18414.6	22888.05	21668.28	21591.78	21489.84	20805.57	15623.1
52150	18605.66	21423.54	23590.41	20970.68	21675.07	24025.91	20047.96	29572.47	16790.7	18216.68	17541.37	16600.85	18258.74	18908.21	23434.21	21937.86	22138.36	22359.25	21202.51	16000.48
52250	18050.98	20735.68	23192.81	20508.7	21264.88	23616.83	19723.2	29144.56	16521.16	17877.12	16982.27	16530.97	17860.9	18495.89	23114.2	21748.52	21994.88	22112.34	20912.44	15711.07
52350	17987.1	20451.09	22266.09	20496.2	20990.41	23744.41	18946.68	28625.27	16271.37	17601.85	16804.63	16383.28	17243.7	18170.04	22589.91	21510.21	21714.44	21743.71	20588.62	15123.44
52450	16908.02	19572.02	20965.25	19421.4	19760.27	22690.49	17710.31	26622.02	15715.12	16796.75	16207.28	15950.02	16058.26	17160.58	21225.48	20455.1	20547.36	20625.53	19775.69	14359.15
52550	17359.36	20652.59	22144.92	20421.99	20546.83	23837.34	18586.1	27933.31	16317.74	17289.05	16773.2	16470.37	16710.73	18313.4	22416.77	21231.81	21244.34	21306.82	20293.41	15365.33
52650	17998.26	20533.02	23018.26	20578.39	20936.77	23997	19057.35	28541.07	16554.83	17645.24	16883.78	16801.85	16729.07	18365.44	22706.95	21593.27	22176.52	21683.4	20781.28	15426.47
52750	19089.52	21259.25	24459.55	21561.33	21956.51	25029.07	20498.96	30013.69	17076.18	18569.9	17465.87	17441.03	17748.84	18633.08	23296.48	22874.47	22937.67	22740.02	21722.99	15892
52850	19749.91	22133.08	25333.81	22434.99	22803.66	25896.21	21128.68	31470.1	17778.62	19187.12	17983.27	17718.73	18789.82	19320.58	24199.71	23632.63	23858.43	23878.23	22142.48	16462.03
52950	19470.04	22094.31	25068.02	22506.23	23071.97	26294.69	20894.85	31780.56	17594.6	19284.43	17706.2	17742.39	18671.27	19613.96	24232.87	23845.8	24046.42	23641.52	22122.17	16588.29
53050	18603.3	20933.54	24006.36	21503.08	21919.64	25104.81	20092.4	30261.46	16753.45	18390.61	16940.12	17046.36	17589.63	18849.89	23218.06	22556.89	22734.36	22695.63	20760.43	15834.21
53150	18165.81	20834.21	23032.19	21143.34	21536.31	24642.29	19769.19	29319.36	16570.79	17914.74	16397.85	16494.82	17252.02	18388.68	22740.64	22127.37	21925.51	22227.13	20543.01	15451.1
53250	17725.77	20533.04	22287.92	20798.64	21030.95	24116.83	19261.45	29029.02	16202.4	17438.32	16389.6	16078.96	16826.15	18209.13	22501.85	21897.15	21386.26	21605.15	20436.29	15270.04
53350	17924.56	21082.15	22865.43	21195.03	21319.61	24020.27	19807.68	29924.55	16602.04	17823.22	16834.07	16866.4	17236.49	18829.33	23058.08	21758.88	21891.63	22398.98	21076.73	15542.96
53450	18357.81	21370.16	23812.14	21905.21	21437.83	24509.8	20496.77	30446.86	16748.93	18182.15	17104.25	17186.4	17608.32	19020.25	23224.69	22239.62	22218.51	23181.1	21383.33	15683.79
53550	18032.98	20542.22	23699.54	21081.78	20696.73	23797.39	19781.77	29416.99	16084.52	17472.27	16706.41	16819.75	16983	18531.08	22714.45	21655.46	21255.02	22694.81	21123.47	15196.62
53650	18411.95	20892.37	24114.48	21233.65	21134.21	24261.76	19684.11	29810.34	16271.03	17657.46	17155.25	17081.63	17373.15	18942.31	23413.44	21753.07	21293.51	22965.88	21205.35	15364.39
53750	17136.4	19760.06	23146.05	20245.83	20071.59	22927.65	18489.23	28006.44	15702.83	16921.66	16580.5	16991.89	16884.31	18186.84	22558.09	20878.76	20523	21913.97	20629.05	14248.85
53850	17182.94	20005.42	23123.91	20451.39	20400.22	23602.01	18756.85	28520.07	15746.99	16848.93	16662.31	16913.11	17270.37	18182.15	22886.83	20960.03	20708.45	21834.47	20696.05	14181.18
53950	15946.43	18598.1	22044.11	18948.85	19143.13	21793.28	17812.95	27280.53	14830.9	15756.92	15887.78	16224.05	15819.2	17343.32	21825.54	19800.86	19651.49	21039.33	19925.05	13243.03
54050	17240.47	19942.3	22893.68	20235.39	20178.47	23706.09	19076.19	29642.7	15430.62	16791.27	16972.66	17144	16912.98	18231.15	22842.76	21048.09	20538.58	21689.58	21460.3	14366.7
54150	17724.1	20645.54	23047.56	20238.25	20272.75	23660.81	19232.74	29897.1	15717.06	17035.39	17350.65	17488.09	17117.44	18277.12	23315.31	20955.45	20826.28	22220.09	21638.69	14972.63
54250	19151.99	22551.05	24079.69	21964.76	22275.67	25498.25	21015.45	32327.61	17042.63	18152.83	18388.02	18005.54	18404.79	20037.43	25136.58	22212.81	22407.85	23845.2	23315.08	16527.06
54350	19150.83	22479.31	24321.58	21633.69	21773.15	25391.81	21243.94	31889.16	16925.53	18054.97	18587.83	17925.21	18278.42	19729.34	25328.84	21850.47	22616.01	23979.19	23234.82	16460.97
54450	19059.52	22381.2	23931.28	21252.02	21607.35	25301.15	20668.22	31182.57	16796.98	17746.22	18486.82	17341.24	18424.66	19206.12	24844.91	21312.77	22462.03	23401.4	22735.29	16250.24
54550	17404.41	20752.52	21288.65	19476.81	19654.27	23675.3	18632.75	28415.16	14881.82	16368.16	16838.35	16132.84	16962.46	18006.52	23009.83	19713.47	20147.69	20639.28	20576.9	14960.48
54650	15736.76	18919.06	19234.64	17777.46	17953.96	21454.59	16770.26	26027.57	13449.41	15003.89	15317.94	14440.46	15260.06	16316.45	20531.86	17971.94	18012.03	18519.68	18637.13	13621.81
54750	16703.21	19710.66	20119.3	18774.39	19029.47	22715.86	17364.15	27388.6	14175.01	15955.96	16007.33	14961.93	15998.2	17121.25	21646.61	18943.26	18920.82	19579.76	19301.03	14197.13
54850	17267.38	20580.47	21611.19	19711.61	19945.78	24214.01	18337.68	29079.53	15226.57	16757.11	16965.28	15873.61	16584.61	17916.2	22838.79	20004.02	20104.73	20919.94	20308.92	14922.23
54950	17863.29	20998.3	23259.16	20316.24	20972.6	24562.26	19007.42	30180.71	15731.25	17280.37	17569.8	16282.76	17360.66	18381.53	23488.51	20945.49	20677.23	21720.61	20949.88	15333.58
55050	18545.29	21292.83	24726.21	21311.22	21461.63	24762.26	19536.83	30887.18	16346.35	18160.27	18033.76	17407.35	17710.4	19000.25	24455.73	21806.83	21824.65	23299.82	21841.83	15715.28
55150	19924.44	22637.28	26456.69	22888.99	22995.31	26972.72	21055.82	33207.17	17564.24	19166.21	19071.5	18818.26	19131.11	20076.27	26156.8	23762.79	23672.15	24991.25	23193.53	16901.31
55250	19555	22377.9	26001.81	21920.51	22357.06	26267.66	20714.7	32876.81	17177.9	18810.6	18543.23	18571.44	18503.4	20034.65	25627.08	23541.64	23260.46	24583.63	23076.94	16530.34
55350	20223.59	23180.74	26547.28	22633.95	23340.8	27523.19	21344.46	33488.85	17554.65	19264.2	19122.71	18917.61	18976.76	20666.8	25990.08	23965.36	23716.33	24859.41	23709.34	17064.19
55450	19583.42	22192.33	25577.92	21681.43	22171.16	26583.96	20674.98	32233.71	17090.3	18710.65	19045.18	18725.94	18026.41	20053.6	25381.78	22886.9	22961.38	24137.96	23148.13	16434.79
55550	19901.02	22643.84	25347.16	21951.7	22452.84	27368.16	20683.97	32762.22	17581.81	19084.19	19077.92	18942.9	18323.85	20559.71	25772.08	23101.34	23220.77	24186.37	23318.54	16537.06
55650	19368.74	21931.18	24732.33	21627.89	22083.85	27010.06	19886.7	31749.42	17110.91	18805.79	18463.77	18673.23	18107.43	19951.08	24857.33	22702.92	22500.15	23432.16	22595.71	16067.15
55750	20635.62	23088.93	26555.71	22883.02	23472.03	28796.3	21609.4	33739.83	18163.97	20025.77	19684.43	19429.08	19296.92	20926.14	26221.28	23835.59	24125.23	25152.07	23700.26	17209.29
55850	21493.2	23885.66	28237.45	23825.91	24294.37	29209.02	22510.98	35439.79	18639.27	20862.61	20254.65	20448.31	20052.76	21445.87	27734.77	25029.65	25367.35	26594.9	24893.73	18100.95
55950	21123.37	23358.83	27904.72	23713.5	24102.75	28505.76	21974.76	34785.27	18318.25	20571.95	19619.6	20365.41	19650.93	21048.58	26995.03	25026.06	24663.38	26366.13	24378.8	17531.31
56050	20425.75	23000.89	26811.43	23389.79	23361.23	28110.03	21460.2	34133.7	18151.55	20083.95	18944.86	19841.71	19521.33	20734.63	26006.12	24625.99	24234.88	25498.04	23917.99	17366.16
56150	19131.87	21881	25250.17	21781.88	21612.45	26374.39	20249.14	32498.71	17078.14	18714.23	18247	18854.9	18388.73	19505.55	24890.29	23181.21	22843.44	24302.77	22666.27	16086
56250	17729.83	20259.48	23569.36	20184.26	20053.73	24319.58	18907.86	30334.07	15864.03	17171.25	16844.59	17120.23	16898.02	18205.65	23266.49	21342.31	21386.07	22649.14	21187.22	14766.35
56350	17096.05	20315.8	22601.05	19872.39	19999.36	24052.51	18605.11	29586.51	15386.37	16639.47	16901.02	16591.07	16580.41	17968.02	22954.34	20478.29	20882.68	21831.31	20592.77	14485.2
56450	16272.6	19964.71	21829.92	19245.71	19429.38	23398.79	18079.76	28937.37	15045.4	16018.58	16564.33	15851.7	16411.76	17848.51	22539.58	19635.78	19858.68	21002.45	19962.11	14048.23
56550	16135.04	19572.75	21686.82	18601.12	19003.27	22582.36	17865.26	28711.96	14854.01	15297.88	16379.81	15580.5	16476.71	17633.09	22305.9	19084.94	19484.94	20490.18	19673.74	13507.32
56650	16821.06	20331.86	22758.66	19742.07	19958.37	23958.63	18579.5	30511.91	15194.21	16204.19	17380.33	16248.55	17550.78	18581.17	23768.38	20012.33	20318.23	21522.49	20966.27	13991.66
56750	15787.39	19411.74	22056.29	18568.96	18738.76	22945.53	17573.77	28641.9	14444.73	15769.22	16691.65	15867.9	16872.66	17813.12	22660.19	18870.9	19353.45	20657.8	20251.11	13361.65
56850	16275.58	20449.92	22289.84	18969.05	18978.25	23835.18	17423.02	29201.65	15026.16	15984.24	17286.94	16100.52	17656.97	18323.39	23139.85	19292.66	19710.59	21296.24	20568.71	13925.26
56950	16706.84	20889.88	22418.52	19059.43	18946.76	24230.95	17565.24	30091.63	15247.89	16396.83	17740.34	16241.68	17252.37	18423.82	23564	19565.53	20012.43	21787.19	20816.8	14323.31
57050	16628.04	20559.23	22039.44	18868.43	18739.82	23549.38	17756.87	30147.23	15008.48	16283.4	17578.67	16144.42	16522.96	17689.13	23437.9	19239.98	19763.66	21682.56	20513.6	14094.99
57150	16690.18	20489.04	21969.66	18997.57	18907.04	23716.15	18073.24	30108.93	14912.85	16301.65	17533.2	16225.14	16273.05	17576.62	23483.27	19339.28	19787.75	21822.62	20686.01	14063.5
57250	16881.24	20873.03	22040.79	19206.09	19132.68	24256.31	18354.75	30453.18	15061.39	16373.78	17836.13	16294.33	16668.14	17970.96	23575.43	19746.01	20174.69	21660.42	20846.74	14352.32
57350	16733.55	20795.43	21819.02	18956.7	19187.6	24018.5	18518.16	30047.89	14988.84	16037.15	17819.39	16284.33	16582.13	18005.59	23480.67	19491.25	20013.51	21330.69	20953.17	14551.73
57450	17914.25	22307.69	22981.9	19957.04	20271.71	25850.44	19774.69	32054.34	16177.03	16814.49	19017.42	17250.67	17529.19	19668.71	25175.48	20823.35	21001.54	22693.34	22350.66	15322.06
57550	17731.32	21959	23065.09	19656.83	20231.11	25989.61	19494.62	32177.54	15925.49	16929.67	19005.57	17108	17318.98	19676.74	25129.99	20512.5	20874.99	22733.22	22344.89	15224.04
57650	18763.03	22979.96	24400.29	20766.12	21342.26	27128.02	19956.55	34072.68	16397.34	17786.2	19400.06	17870.5	18393.99	20452.51	26323.48	21624.09	21756.79	24103.31	23106.06	15799.06
57750	19634.63	23604.47	25909.86	21966.83	22267.28	28308.5	21006.27	35954.76	17127.64	18512.25	20373.7	18722.95	19091.11	21154.03	27990.07	22987.67	22907.31	25334.05	24134.53	16257.73
57850	20469.54	24109.31	27008.79	22840.37	23519.11	29063.22	22020.77	37412.64	17805.23	19532.99	20865.34	19768.55	19416.88	21733.97	28911.51	23799.28	23696.01	26569.3	25298.11	16865.85
57950	20108.65	23671.32	27324.22	22701.33	23414.87	28168.38	21871.91	36893.86	17833.53	19430.96	20385.42	19983.68	19193.67	21246.13	28399.06	23772.68	23736.64	26769.41	25391.24	16795.23
58050	19832.37	23292.71	27105.23	22255.43	22875.39	28243.09	21309.47	35898.09	17477.89	19062.77	20153.42	19932.91	18920.83	21072.81	27998.78	23545.79	23289.75	26245.29	24988.21	16517.37
58150	19700.81	23316.66	25964.96	21975.83	22571.74	28337.3	20894.05	35277.6	17078.42	18808.78	19922.53	19375.05	18790.02	20986.89	27652.42	22966.59	22780.37	25078.22	24325.18	16270.14
58250	19147.93	22974.08	24938.6	21434.47	22001.66	27900.25	20317.2	34658.2	16785.68	18495.17	19657.77	18950.28	18595.92	20776.94	27075.04	22135.77	22641.87	24683.39	23375.15	16067.12
58350	17896.38	21253.75	23802.36	20234.57	20811.44	26345.27	19409.93	32958.85	15525.03	17512.28	18372.7	18121.46	17467.4	19281.98	25333.73	20737.45	21614.34	23213.62	22366.52	15042.54
58450	17986.87	21606.81	24492.31	20645.35	21095.2	26666.08	19930.56	33627.31	15782.9	17579.93	18824.33	18406.71	17855.04	19529.7	26088.68	21451.45	21718.77	23383.08	22860.97	15466.11
58550	17885.91	21599.56	23976.73	20222	20679.84	26448.79	19433.63	33098.31	16001.35	17048.78	18915.67	18361.98	17862.31	19619.87	25968.63	21163.21	21472.39	23129.61	22538.25	15451.95
58650	17292.1	21311.25	23131.62	19470.87	19952.24	25460.17	18481.52	31987.98	15602.57	16752.4	18488.16	17683.28	17617.02	19342.46	25196.18	20392.94	20595.74	22513.43	21837.7	14955.11
58750	16990.08	20975.35	22980.05	19079.27	19567.02	24622.77	17693.96	31263.22	15321.61	16312.13	17839.76	17289.3	17187.99	18649.38	24643.66	19947.72	19843.67	21947.72	21728.74	14397.94
58850	16712.24	20914.73	22396.92	18947.44	19233.61	24561.39	16294.74	30853.62	14933.86	15961.98	17745.73	16678.73	16932.62	18531.57	24092.48	19286.57	19410.92	21270.35	21631.8	14279.02
